user_id,avg_buy_days,first_buy_days,avg_pay_money,all_pay_money,shopping_goods,follow_stores,avg_buy_goods,Installment_money
54908422,142,631,5062,22493,26,6,6,1700
27098132,176,1019,7705,44611,72,57,2,1315
37119903,150,490,2063,6740,218,28,6,1782
9968148,64,173,1162,3141,146,43,4,1119
3158617,144,1049,4627,33706,308,27,2,1362
64302774,54,270,350,1750,24,62,2,881
11678797,153,789,6668,34385,244,41,4,2507
5844981,129,1206,4204,39303,20,2,6,1701
64740447,85,392,1067,4920,261,32,3,2282
55333318,83,297,566,2025,33,75,5,1490
75693401,36,349,5588,54173,31,72,2,1336
17866158,60,541,1143,10306,1,39,5,1301
66995306,64,382,8210,49003,339,76,1,2354
20316737,79,568,8829,63479,280,25,5,1657
47760082,73,679,3353,31188,87,72,4,1907
74386948,100,949,9297,88228,393,89,6,1823
108633143,56,400,4356,31114,182,34,1,1164
105982965,180,1259,138,966,350,89,1,1047
107688035,131,1062,2492,20203,340,11,1,1076
94676748,113,705,6597,41158,351,89,2,1484
60469483,123,717,5219,30422,322,3,3,1193
99006523,149,899,4289,25878,101,73,4,2997
106843186,27,258,4012,38337,252,67,6,2853
88704919,78,284,3675,13381,77,57,4,1624
58357448,136,1246,9601,87963,388,46,6,2222
92102698,81,802,478,4733,204,78,2,1031
59367858,46,404,2172,19076,311,94,1,846
39310261,118,835,1061,7507,191,46,3,2929
88642288,68,338,591,2938,64,64,2,1050
23541208,94,849,1686,15228,95,99,5,1293
6818873,101,784,8965,69589,261,21,3,1135
53350211,68,402,7431,43931,352,25,6,1564
65581425,143,951,3450,22943,133,6,6,1540
100199097,92,264,8423,24170,220,13,2,803
70448687,144,1097,110,838,151,93,6,1254
10947667,41,399,130,1265,166,40,4,1083
72054700,166,673,5926,24026,217,85,1,2532
39628411,162,578,3864,13787,388,84,5,718
82911161,57,332,2298,13384,241,74,2,1457
55134115,160,1266,3123,24711,281,33,4,1147
22819816,41,114,6048,16816,389,12,6,1588
100058398,114,1129,2203,21818,151,98,5,1664
41030582,140,666,8148,38762,362,56,4,1227
27941410,56,250,7038,31419,10,61,1,1019
96317417,90,854,7625,72352,105,84,6,1330
42859211,77,454,3987,23508,97,48,6,1644
68980882,91,585,2291,14728,285,73,1,2806
10960267,93,491,6652,35119,96,89,4,1935
52800180,22,129,6124,35908,353,14,5,1341
11608008,40,378,5351,50567,82,68,5,1766
37020772,55,362,5798,38162,58,77,6,1955
71246543,153,1054,564,3885,290,87,6,834
35550570,114,1022,4340,38908,338,78,2,1542
3815178,53,497,5104,47863,55,74,3,1105
54689283,37,196,3969,21025,209,60,4,2734
46244011,75,607,4960,40143,11,65,1,1018
52526572,129,626,4927,23910,174,52,5,1963
94794531,66,243,2186,8048,47,98,5,1686
6386400,29,163,3054,17165,254,80,6,1646
24751109,160,1551,78,757,122,80,2,603
62175208,75,270,4209,15153,118,95,6,1910
88922769,53,215,6801,27589,7,52,3,1276
80110631,80,312,5413,21111,108,25,3,1060
94999008,180,684,6205,23578,371,4,4,1606
97649833,118,409,8153,28259,264,53,5,1404
71497098,42,136,5344,17304,343,54,2,2607
52264049,23,119,5970,30888,44,77,2,1747
64673379,141,1313,4021,37443,5,60,6,1629
23359398,100,825,3922,32356,301,70,1,2693
103096431,61,161,3528,9311,310,97,4,2905
76830282,54,144,3270,8721,9,41,5,1987
54343224,82,729,3862,34335,96,28,5,1844
20237447,93,897,6659,64227,97,76,4,1817
21383634,170,1064,6549,40990,217,65,1,2923
14894328,46,305,4476,29677,12,68,3,990
100734177,177,1007,1613,9176,230,16,5,844
64977523,117,313,675,1805,310,10,1,923
64378506,28,254,672,6095,365,34,2,893
43121460,21,152,9716,70326,256,83,2,1067
76799669,133,763,7444,42706,118,87,2,2144
87453314,112,582,5275,27411,90,47,3,1405
105665944,111,724,2605,16991,110,80,4,661
80942587,77,595,1801,13917,43,91,1,1453
102916778,59,272,1230,5671,174,48,2,2642
5567502,138,1174,768,6533,44,97,4,1096
68960612,145,739,492,2508,71,98,2,1333
102618289,127,1043,7695,63195,45,28,1,1314
34356558,49,161,6830,22442,326,26,6,1662
29715270,46,387,6311,53095,297,83,4,543
93892040,168,590,6237,21903,165,21,5,1591
45240241,45,156,648,2246,312,78,2,1295
41089689,59,347,4220,24819,316,74,3,1049
2451197,67,432,1508,9724,272,67,1,2420
59445983,146,394,2359,6367,24,33,1,1323
47368921,87,522,7802,46813,205,15,2,934
56254078,68,559,8703,71544,246,6,1,1302
26982694,129,587,7868,35802,92,14,1,1267
15181208,178,978,4012,22044,88,49,3,905
12178751,50,123,9406,23138,235,1,5,1552
91614536,66,653,604,5975,186,87,2,1084
56198084,134,890,9507,63143,18,34,6,1852
62525500,94,833,9704,85993,234,16,3,1256
36002053,173,723,1736,7255,50,43,2,1334
32775888,37,353,8335,79520,338,91,6,2499
106957127,39,223,3385,19355,171,93,5,987
87946867,37,296,652,5216,220,11,6,1293
101097457,119,598,344,1728,11,66,5,1489
76296020,100,282,3294,9289,200,61,3,2150
31387074,33,306,4960,45993,309,2,6,1771
89435717,67,203,8187,24806,233,78,5,1100
100401521,25,59,7118,16799,16,48,1,1107
107122365,84,229,1367,3727,22,84,4,1151
72956964,168,828,6796,33494,252,5,6,1895
90432294,126,500,1638,6499,322,19,5,1392
8568415,168,1597,5120,48671,38,77,6,1877
37250557,67,599,4444,39730,298,70,6,2500
92384242,167,1081,3936,25477,271,65,4,588
19054500,27,205,9788,74316,234,90,2,2818
56842049,82,722,5172,45538,269,23,3,953
35077997,122,1043,4145,35436,114,78,5,2082
26690016,52,305,4204,24659,270,47,1,1840
101597964,100,411,629,2585,274,63,4,1116
7356598,162,1152,1789,12721,389,92,2,1196
65203660,135,520,9309,35856,223,9,2,976
10201189,126,445,1694,5982,72,4,5,1475
95417356,163,1622,3685,36669,10,61,1,1155
1395934,139,1146,4462,36787,167,24,5,1921
109448917,62,307,1211,5997,101,29,3,959
53810470,27,83,1184,3640,14,29,4,1015
46234800,160,332,7464,15488,295,86,5,1090
5112746,165,578,6033,21133,33,99,6,1957
31923362,132,909,2992,20605,362,53,3,1831
35367702,30,207,9014,62196,228,41,4,1428
74151380,103,358,2069,7192,290,23,5,1677
33950527,75,161,2123,4558,113,75,3,2073
44957769,52,229,2703,11903,23,54,3,971
5797962,169,1397,3833,31684,161,47,2,1947
71137147,118,260,5566,12265,261,68,2,2456
110106319,22,47,9155,19558,302,52,2,2935
86939041,69,658,2467,23525,243,84,4,2002
41416273,152,571,2436,9152,356,52,5,534
103284020,108,580,5896,31664,367,6,3,1266
97702336,81,320,1168,4614,161,11,5,1100
19182041,106,572,6590,35561,181,65,6,1753
52202401,136,776,7551,43085,199,51,4,1244
98553915,48,424,238,2102,171,35,2,945
78883103,120,398,2480,8226,137,58,4,2043
92689891,106,970,7954,72787,320,87,2,1178
87120449,60,539,7771,69809,2,96,1,1450
51174790,144,632,7436,32636,37,52,4,1873
94000746,66,213,821,2649,355,13,4,844
18552498,112,1029,3129,28748,377,10,6,1515
17498971,99,343,2748,9521,169,34,5,2938
36778844,169,461,2598,7087,365,66,2,630
52963178,49,238,7413,36006,339,96,5,1455
62093156,20,54,7251,19577,211,64,5,2737
17101094,171,1523,2933,26122,134,18,1,1402
25703080,97,439,2083,9428,331,46,4,2918
62747047,179,549,2557,7843,384,4,2,1367
11522253,155,1025,8275,54722,89,40,4,1549
94470853,24,218,3880,35244,395,80,1,1366
12485283,142,755,8918,47417,349,79,5,644
80990054,83,814,8283,81234,292,43,2,507
109331002,139,814,4452,26071,32,66,3,1092
8400631,78,340,1382,6025,166,33,4,2229
38105567,58,157,3019,8172,337,85,6,858
50197152,148,467,6711,21176,246,90,3,1032
35865074,158,334,6263,13239,7,4,6,1781
25673087,119,1152,3077,29787,256,87,6,2621
101786947,84,723,5039,43371,198,52,4,730
97544147,156,345,7345,16244,15,3,6,1654
12456763,109,365,6395,21415,225,15,4,1889
7544464,154,1478,2354,22592,395,33,1,913
32514868,53,306,4574,26408,268,57,3,2397
46009342,177,729,9342,38477,69,10,6,1745
60564469,57,405,2533,17997,215,61,6,745
79394056,106,794,286,2143,86,99,5,1308
62709743,75,598,6644,52974,196,89,5,879
67045216,80,201,2674,6719,207,53,3,1769
102839841,83,654,8363,65896,377,15,1,1068
53094358,134,722,2130,11476,114,63,3,683
88413212,134,454,3624,12279,353,62,6,1522
1585235,43,117,1768,4811,118,91,2,1825
91172915,41,197,7023,33744,177,88,6,1902
8631149,126,1085,3321,28598,91,8,1,1177
2438773,150,465,8409,26068,173,79,2,1821
44004981,180,1712,6001,57077,166,41,5,956
108159870,46,197,8562,36668,311,97,2,997
107079333,83,514,6578,40737,36,93,4,1767
106270003,93,545,79,463,151,57,1,1156
68500875,98,850,9625,83483,149,50,1,1806
11169246,178,1179,7043,46650,201,69,6,2788
91224419,33,125,6322,23946,329,28,3,1462
37732464,108,433,9508,38121,5,80,1,1140
58079561,41,253,7315,45139,67,65,3,884
106273436,79,758,7124,68355,382,25,6,1729
34501434,45,427,6809,64609,73,89,3,1148
110185002,50,343,5662,38841,247,48,4,1895
41621790,177,474,6658,17830,44,57,4,1859
57992578,177,1342,3152,23899,195,4,2,1099
105424169,123,1216,3413,33742,200,64,4,2179
16237652,89,294,9034,29842,159,48,1,1011
32919319,95,533,7472,41921,225,54,2,809
34825239,50,324,329,2132,278,9,6,836
20268022,150,457,6844,20851,37,47,3,1009
68417322,135,849,4365,27450,371,48,4,877
67503990,112,930,6851,56887,147,19,5,1820
39676275,128,1047,6874,56227,264,62,6,1418
4159021,157,314,1352,2705,275,28,2,800
33270955,149,1051,2069,14595,359,14,6,1658
24123730,83,384,4819,22296,334,68,2,2876
98238730,125,1105,2426,21445,104,24,3,1169
67553014,59,324,8247,45289,336,94,5,2683
24594305,155,1429,7746,71414,125,56,4,1008
97661127,80,743,9271,86104,376,24,1,1014
36147950,102,751,6127,45111,111,91,1,682
56457865,105,1018,2843,27564,9,77,5,1523
95477054,160,925,6183,35745,171,2,6,1542
88358429,34,131,5246,20213,121,46,4,1155
12582758,104,532,3650,18672,174,46,5,985
75957752,107,629,9148,53776,376,31,3,2754
101051236,129,1121,7885,68521,240,53,1,2686
61743808,29,148,6125,31259,254,85,6,1666
85118193,143,442,3147,9728,116,81,6,1915
84315631,100,335,257,860,352,76,2,1270
36754331,91,545,269,1611,116,86,3,1415
58764153,50,387,3707,28692,26,73,4,1851
98575849,48,318,5037,33371,119,75,4,1235
98055840,146,896,3768,23125,321,89,3,1040
52666060,179,736,8064,33158,22,21,3,916
8030207,96,216,7705,17336,204,2,2,868
75991384,149,602,1158,4679,222,76,6,943
69377339,161,966,5008,30049,362,18,3,1412
18545230,140,821,9628,56461,240,79,5,2867
8194890,50,208,2981,12400,79,43,5,1908
24225477,45,389,4554,39366,77,33,2,986
7435837,74,494,3492,23311,367,93,3,2984
30154989,36,133,1133,4185,365,93,2,2401
46081742,45,380,6506,54940,123,76,1,576
101105198,85,718,7302,61681,188,60,5,2730
38624574,102,526,2245,11577,338,43,4,1115
35293470,90,429,4292,20458,107,36,6,1868
96176708,58,401,9190,63537,312,27,3,810
98786984,133,395,9218,27377,135,19,3,884
9045822,63,556,1205,10634,96,19,5,1209
44017781,177,582,6878,22615,136,29,2,1401
4996826,90,793,4157,36627,288,86,1,664
58714827,81,538,1675,11125,202,45,5,1536
27318482,175,1329,6956,52826,63,65,6,1500
13829049,125,1136,1480,13450,227,44,5,1429
85469814,84,469,4088,22825,179,68,3,871
85156909,172,748,4813,20931,392,97,2,824
98418017,39,103,228,602,117,100,5,876
103376255,131,760,9739,56501,243,95,5,1561
50150914,42,357,7481,63588,195,69,2,1817
36568198,164,570,7173,24930,249,20,4,1693
49266663,43,178,7296,30202,206,13,1,1472
17774631,155,766,5538,27368,228,78,1,2749
36004872,131,1123,9076,77804,196,11,3,1047
92058400,154,1193,4334,33574,144,72,4,1657
87147531,153,373,181,442,300,95,1,1386
56105408,152,883,9003,52300,122,8,4,1675
34347256,107,920,2574,22132,362,36,2,2537
18652529,96,647,9929,66917,287,87,2,2686
96136529,160,723,3286,14849,196,91,5,1437
3101431,81,639,627,4946,335,95,5,1011
46673023,138,1111,4816,38772,137,55,5,2778
22485264,21,157,9261,69236,341,59,3,1151
72012647,114,280,1077,2646,65,38,2,907
68452379,65,498,6832,52344,353,12,1,938
99869783,41,324,8879,70166,266,46,6,2030
76205486,157,1277,6152,50039,139,42,3,1427
18654368,104,503,1408,6809,86,40,4,1168
88722163,147,1376,6075,56866,363,3,4,1814
33155793,99,458,4800,22207,142,8,1,1081
103347229,159,1196,1108,8335,193,49,6,1842
103719298,115,411,4515,16136,1,50,4,1742
109638721,164,767,9143,42760,331,36,4,2654
10064617,48,152,5740,18176,265,10,1,924
34456254,74,612,2464,20378,121,10,3,1041
103197843,127,655,136,701,394,86,5,801
54135436,164,1374,3165,26516,64,94,1,913
41484919,38,306,4799,38645,332,30,1,823
10935878,46,303,1446,9524,58,16,1,881
37898657,29,84,3872,11215,24,97,5,2283
68927885,117,513,5256,23045,269,92,5,1051
24886137,113,471,9073,37817,301,14,2,1285
93939904,53,509,5847,56153,331,53,1,2639
51445705,39,101,795,2059,156,11,5,1264
58447803,160,923,6894,39770,115,97,2,1388
102198479,116,302,8380,21817,224,51,3,1181
76531061,83,395,150,714,323,32,3,1310
14383036,44,343,9800,76396,229,40,3,1996
74895771,160,389,5954,14475,307,86,6,1941
15698575,24,238,2611,25893,264,84,6,1791
52496761,81,239,9323,27509,109,84,5,2575
93458779,141,1006,3004,21433,248,26,2,1475
46210239,80,259,4909,15892,329,99,6,1028
25120989,61,504,6679,55184,367,85,4,821
68361394,177,708,1796,7183,152,94,3,2188
50706625,158,1345,7268,61870,354,33,4,2582
49287969,165,1602,6077,59002,175,85,2,910
25441405,157,909,7663,44368,73,23,2,950
39521349,161,1043,2357,15269,149,82,6,1266
2333091,122,596,8511,41578,302,31,6,2724
18920306,170,1107,6262,40776,188,29,1,826
100956379,168,430,8363,21405,183,29,6,1925
44244281,64,233,472,1719,11,12,3,1366
77596086,102,242,7841,18603,133,35,2,2403
68606138,28,107,4430,16929,247,39,2,1523
11222317,39,116,124,369,120,12,1,1407
5422652,149,758,8068,41043,382,27,4,1613
51895174,169,1500,609,5405,143,61,1,839
30050887,180,430,996,2379,341,44,6,1396
92204092,111,376,814,2758,310,97,5,907
10939809,167,955,189,1081,158,71,5,1010
34409163,57,148,6194,16082,299,74,6,1541
90816748,24,61,2496,6343,338,72,6,687
4613829,71,186,468,1226,93,70,1,831
4414481,109,596,7268,39740,165,73,3,1076
56160981,170,395,3513,8163,308,66,5,1969
59924732,150,1262,7003,58918,270,98,4,931
12233574,159,750,7249,34193,134,16,3,1083
39890472,84,835,5196,51650,184,55,4,1393
41977661,144,1190,373,3083,78,60,3,965
8555106,49,267,2699,14707,306,23,6,1504
75069420,139,902,5358,34770,352,3,3,803
47029454,150,1390,5285,48974,34,89,2,1318
18641507,37,152,6686,27466,163,67,4,2639
110659142,76,275,1558,5638,45,85,6,1306
75404657,97,287,2452,7254,350,55,4,2300
63620049,129,668,5004,25912,102,13,2,1277
8398356,133,670,54,273,191,93,2,1474
97583343,150,1374,3736,34221,124,34,2,2063
93908463,99,979,9536,94301,277,35,2,549
22420967,132,1242,7049,66325,275,48,6,1836
20811875,112,984,814,7151,141,47,6,1400
8420208,84,329,1384,5420,108,23,6,900
81842708,136,649,4634,22114,291,43,2,1015
68664704,180,1179,4665,30555,168,14,4,1688
38115321,175,1375,1414,11111,203,41,6,1459
59574580,163,429,5222,13743,13,24,2,1425
26253329,65,373,2113,12126,59,36,6,1689
14643598,49,248,6701,33915,26,40,3,1284
101928397,89,353,475,1883,33,79,1,1311
95184164,165,1261,2033,15538,319,91,5,2830
54961125,42,229,5995,32687,136,33,4,787
62461420,156,465,2733,8147,358,96,5,1547
99445038,120,487,3035,12317,208,75,6,583
61206439,125,1179,5629,53093,385,77,3,952
101859926,41,410,3229,32290,273,52,3,2628
72907372,57,245,6343,27264,261,63,2,2540
45799283,114,1033,6657,60322,250,78,3,2389
83500941,45,239,6429,34146,183,93,1,2484
34902534,173,1526,647,5707,197,16,3,1410
39047452,28,260,8518,79095,156,92,4,2525
107510739,119,422,444,1574,43,47,2,984
30392065,94,437,467,2171,274,99,2,947
12220120,161,1335,4949,41036,30,99,4,1775
81351516,92,835,5816,52786,175,79,1,1419
86995730,129,418,7591,24598,232,53,3,1419
36939934,52,110,5869,12415,281,63,1,1659
3103607,109,955,2077,18197,219,34,2,1218
16713988,50,316,9196,58118,105,93,6,686
109783649,160,941,868,5104,241,60,3,948
101780827,117,722,5426,33484,300,93,1,2941
103176723,67,608,2040,18512,136,50,1,1625
6765605,26,250,6745,64855,18,16,1,2231
85364296,119,1052,4387,38782,201,1,1,1446
29406551,27,98,9985,36242,370,81,1,1703
38159626,109,998,3248,29739,105,25,4,1810
17944288,75,356,3132,14867,234,5,5,1548
19926519,125,878,5700,40037,150,86,5,2118
40533456,131,766,5615,32833,67,68,4,1694
105855772,55,398,3518,25458,215,79,6,1406
53106549,146,606,2529,10498,267,36,5,2213
95567646,124,908,6753,49450,153,65,5,668
31915214,47,113,1414,3399,310,65,1,689
73927879,113,587,9807,50944,352,27,2,1472
5407959,35,278,6541,51954,346,55,1,2647
109344168,94,260,749,2071,197,49,5,1275
101269619,64,173,2420,6542,301,37,2,1493
80064322,175,423,7072,17095,383,46,3,2985
41564158,172,513,1231,3671,105,25,4,891
78297694,94,434,9451,43636,235,50,1,2156
65395046,173,920,1813,9642,309,25,6,823
32408406,24,127,4041,21383,224,10,5,2379
81600133,176,1741,5006,49520,321,32,6,2150
71030854,50,166,2582,8573,189,17,3,1120
56213398,21,66,649,2040,339,52,5,988
76672151,106,414,5219,20384,187,12,2,854
59886807,151,731,404,1956,207,59,5,859
89342317,45,442,6499,63834,340,41,1,2062
12830243,40,196,4339,21262,278,14,4,1596
27205262,130,366,5370,15119,352,54,4,1247
103538564,42,375,9330,83303,286,56,1,2095
56647859,138,1238,2033,18239,295,97,3,2565
12450261,104,698,3110,20873,262,93,6,2009
22096275,53,176,9131,30321,83,25,1,945
56729347,64,239,9174,34259,144,40,3,1329
4389184,158,1007,6130,39069,11,81,3,963
61724557,71,668,8453,79529,246,38,2,1866
43226325,122,372,9208,28077,282,55,1,2876
12772240,53,454,1831,15685,268,75,6,2050
30148496,97,650,5447,36501,398,52,1,2029
42847775,177,1071,8548,51722,189,17,3,817
21479508,87,687,8257,65202,87,91,6,1588
47362854,39,347,4524,40253,378,19,2,925
108967211,94,424,4505,20321,109,20,6,1876
9146832,144,642,1827,8145,306,21,4,1243
102994623,167,687,482,1982,94,76,4,901
72141948,51,277,1343,7294,244,34,4,523
93201182,121,702,704,4084,118,65,4,1425
12338669,66,138,5048,10555,208,38,2,2032
84397815,144,494,7059,24216,315,96,2,2568
26865471,107,435,5994,24368,182,63,4,737
57967359,119,1002,2517,21193,182,1,2,1183
32466840,86,553,6874,44202,352,60,6,2936
20270607,116,1123,3632,35162,192,100,6,2477
24395435,69,590,831,7105,46,74,4,1306
29250068,160,1209,7682,58047,382,78,2,1271
102446227,28,140,2654,13271,188,65,4,2001
27955682,42,131,9975,31113,321,95,1,1193
99568249,164,401,602,1471,99,15,1,885
49281099,146,816,4540,25375,103,4,5,1539
20943534,127,1099,5366,46434,51,39,3,1427
11104107,62,173,4559,12722,66,76,3,1095
14601204,112,801,5063,36210,256,17,2,855
76865571,125,610,7520,36697,20,18,6,1825
33062018,161,600,9644,35940,287,45,2,1126
102274654,51,460,6079,54830,21,94,2,1378
23550243,74,294,1196,4752,292,19,6,1035
32024169,126,902,3546,25384,248,48,4,2906
42693153,164,1246,8997,68356,202,82,2,1572
19469997,34,145,9728,41487,91,77,1,1324
31065355,47,151,5605,18007,300,74,1,2469
82144170,52,304,4397,25705,240,9,2,805
14396776,132,1259,2615,24941,343,91,4,2228
24478802,92,197,4364,9344,86,42,4,1779
56808883,88,757,53,455,321,37,5,1333
31872179,109,806,3502,25896,74,49,4,1682
70312310,120,851,8573,60797,182,53,5,2964
106658464,56,236,4004,16875,213,82,6,865
43358447,68,653,162,1555,372,37,5,1373
64220599,33,155,1459,6852,10,77,4,866
90808483,144,1233,9011,77156,260,19,2,1478
49159883,157,449,765,2187,345,32,2,885
99254545,37,273,7347,54208,389,25,1,882
97713736,157,1111,1209,8556,16,72,6,1377
14037863,65,622,4691,44890,200,58,6,612
86666619,115,686,5611,33471,183,8,2,1082
1244949,76,483,8487,53937,147,98,1,628
43855436,124,1114,2532,22748,352,85,2,1449
13105663,112,1049,8017,75088,14,18,3,1314
73774660,48,309,170,1095,182,76,1,1487
85058696,149,327,9743,21383,111,79,4,2628
98925155,38,196,6782,34980,353,4,6,1944
11632887,31,87,4421,12408,264,65,2,2400
92613759,123,972,5987,47312,382,27,4,1531
26527673,60,165,1505,4139,252,22,5,834
98643017,115,790,5560,38195,302,99,1,740
42627040,145,316,6997,15249,199,63,1,2884
44969216,145,791,4217,23005,60,44,6,1967
42392417,132,716,3952,21436,317,16,5,1674
19895401,46,296,270,1737,281,76,2,1077
34884474,49,465,6467,61370,283,51,6,1282
12586412,116,444,2155,8249,381,64,6,1881
63897343,130,743,7189,41087,88,11,5,1532
18254288,116,281,8534,20673,182,77,5,1264
55009777,124,405,7629,24918,107,2,6,1683
73957563,106,269,542,1375,208,73,6,1280
61666387,105,528,2178,10952,132,75,6,1999
31857685,26,192,7040,51987,299,7,2,1657
95308362,161,594,5033,18568,394,52,4,2618
81698869,22,146,9867,65480,108,21,1,2459
3070867,156,510,1298,4243,140,36,4,2838
68198267,50,354,5155,36498,391,4,1,1485
109426995,156,681,8827,38533,24,92,6,1581
70365030,110,277,9271,23347,78,11,5,1674
14776404,80,780,4203,40980,399,26,2,866
17825506,34,258,5421,41136,315,89,5,2908
47313088,32,154,6458,31079,350,27,1,1328
83896972,108,493,3094,14124,60,54,3,1351
16043236,90,478,1882,9996,320,5,2,1256
63121988,86,498,6554,37953,365,25,1,1130
69378136,132,772,2807,16417,107,51,3,1306
22411766,38,203,9674,51680,186,54,4,2575
45480535,79,306,4629,17930,24,83,5,1614
30565474,47,184,7446,29150,296,37,3,737
46299719,139,617,2410,10697,319,40,4,2361
21993196,107,915,2933,25081,95,12,3,1412
32127174,69,437,8212,52010,109,31,2,1262
53087572,107,599,1846,10335,163,76,2,1417
5319357,27,240,6742,59928,284,61,3,2161
86415386,72,593,5169,42573,338,96,1,2385
108220005,79,580,6230,45739,172,7,1,900
15410466,146,634,5763,25026,393,63,5,2596
66011628,177,670,8365,31664,113,1,5,1632
101818261,26,92,4883,17278,98,79,3,1869
99441658,134,412,1382,4250,297,45,6,1543
4306193,91,685,6957,52368,127,29,3,1233
3348358,177,1027,7671,44510,167,6,1,1458
39602236,101,345,988,3375,354,80,2,837
102088637,171,1198,9129,63957,304,32,5,900
101913363,158,1035,2265,14837,60,50,2,944
80826095,57,232,2325,9463,143,73,3,1576
51413998,94,575,390,2385,67,82,6,1495
1782989,175,1312,1300,9747,196,63,2,706
104476840,82,244,8428,25078,375,22,2,1444
99169087,105,212,7748,15643,381,68,1,1229
51645505,58,241,6876,28570,6,13,5,1892
85593495,26,53,3768,7680,183,67,3,2469
15356696,173,738,1248,5323,378,25,3,1133
57017393,76,752,2534,25073,109,65,2,811
26258932,115,613,7914,42185,316,41,4,1824
69485182,131,1218,8762,81467,69,58,4,1899
24454382,77,654,4954,42076,86,59,4,1789
7476887,98,695,774,5489,131,68,5,1092
97833449,58,457,8751,68952,8,78,4,1784
70932389,115,1014,4545,40075,159,50,5,1442
69963435,131,651,6165,30637,346,30,2,996
98170387,70,476,9219,62690,187,37,5,1271
110895441,157,864,1242,6834,56,50,3,1409
57007210,123,1029,6104,51066,303,97,1,1870
92248219,155,1426,597,5492,18,43,5,1225
33594801,87,652,822,6161,193,60,2,1201
40298725,75,641,6828,58357,377,71,3,1488
12082338,36,76,3168,6689,136,96,1,2243
103735044,128,367,1764,5058,395,68,5,790
52061773,37,93,924,2323,210,81,4,1124
85811199,44,374,4758,40444,30,67,4,1690
6528601,70,595,2218,18853,12,41,5,1850
8441604,177,1760,7793,77490,344,100,1,1007
16507952,72,290,8989,36205,278,83,1,1668
28352521,133,399,8270,24810,349,81,1,2239
109524694,179,1692,7131,67405,250,7,2,804
40543124,158,1498,1807,17133,106,75,6,2794
54029156,65,164,9286,23430,280,2,3,1031
90204800,80,769,5926,56964,83,60,3,1167
5180649,24,196,2336,19077,15,36,1,2993
85952041,116,989,7713,65759,199,70,3,1962
103386578,163,662,6445,26176,276,93,4,853
53807777,71,495,8830,61562,18,44,6,1500
81199607,48,471,2295,22519,213,96,3,2818
91982596,55,545,3776,37416,88,45,6,1660
30517023,25,198,4628,36653,150,36,5,2554
9131366,132,892,6185,41796,256,18,2,860
34674095,148,512,4637,16041,29,47,6,1790
72295285,24,60,8489,21223,316,93,1,1385
41570439,28,98,8962,31367,184,99,3,2139
22943787,121,952,85,668,17,36,4,1169
40200786,141,1081,3891,29830,284,29,4,1541
48951163,65,441,7784,52811,101,2,5,1981
18815799,22,47,5675,12124,124,98,2,2945
76159846,111,780,2085,14651,322,84,2,850
81556539,107,778,7387,53711,248,11,4,1993
86172718,129,763,2133,12616,144,92,2,2030
23571388,100,630,8523,53695,166,38,2,2020
22294596,70,558,5512,43938,236,74,1,1874
84446991,154,1345,6483,56622,351,55,2,2420
77671721,104,611,8643,50777,162,71,4,2472
32338970,66,392,531,3154,287,35,5,1494
47727660,68,431,2386,15123,203,16,3,1224
8003760,76,530,389,2712,171,86,4,1320
10768343,97,613,6734,42556,379,90,2,897
97945463,168,1484,6053,53468,355,56,6,2110
110542769,68,400,2510,14764,388,89,2,527
8093495,56,161,2942,8459,150,100,1,1550
13098839,167,1593,1133,10807,185,37,5,1355
97137848,154,912,4913,29095,140,34,6,2087
44875566,150,713,1742,8281,184,72,2,868
22533247,84,439,1150,6010,310,21,2,1498
87712168,148,723,743,3630,16,22,3,816
62298160,107,503,5177,24337,184,38,3,2009
23643283,86,227,9660,25497,184,57,2,2078
38758990,168,1113,52,344,354,77,2,494
24757707,58,301,9825,50989,205,19,5,1791
47296151,43,343,7587,60520,282,81,5,788
86387070,73,382,9879,51696,138,6,1,1454
19088274,51,105,5979,12309,340,5,5,2000
46648454,89,291,2250,7356,309,87,2,2527
62407865,112,456,1202,4894,217,17,4,994
108288878,134,565,9966,42020,16,23,1,1391
106084436,178,1389,1364,10643,262,58,2,1562
35022689,73,371,4718,23977,306,20,5,1681
5752825,175,585,4562,15251,13,28,1,1087
97981604,167,1205,9480,68403,277,4,1,804
49205506,30,287,9473,90625,6,19,1,2116
77870741,26,57,5672,12435,93,41,1,1135
38174444,108,736,52,355,117,90,6,1428
29909523,175,1418,803,6507,105,19,1,1021
100272424,23,208,8428,76219,93,97,1,1231
60896023,96,278,1327,3843,291,92,2,1383
89024108,34,318,8440,78938,131,63,1,2782
29838332,162,1310,4110,33236,77,36,6,1571
35499711,112,496,8907,39446,23,89,4,1647
88157593,166,1436,1610,13928,225,54,3,777
94505885,48,406,8695,73546,120,91,2,2994
84071793,66,448,8918,60534,15,50,6,1845
31197459,37,318,6759,58091,393,11,6,1827
80781909,119,1165,1450,14195,51,65,5,1199
34039481,98,835,4692,39978,395,81,6,1780
67290353,39,171,2946,12917,271,98,2,1806
77617978,114,492,3769,16266,286,90,4,2086
12492464,118,249,530,1118,221,73,2,808
3740460,118,1010,6582,56338,105,39,6,1059
6564581,115,402,9848,34425,74,3,4,1565
97362793,33,312,7563,71504,196,93,6,901
72576997,137,894,7618,49711,14,76,5,1986
11777172,132,1016,873,6720,56,96,4,1019
